House_ID,City,Locality_Tier,BHK,Bathrooms,Super_Area_sqft,Carpet_Area_sqft,Floor_No,Total_Floors,Property_Age_years,Parking,Furnishing,Lift,Gated_Society,Distance_to_Metro_km,Distance_to_CityCenter_km,Nearby_School_km,Nearby_Hospital_km,Crime_Rate_Index,Market_Price_INR,Price_per_sqft_INR
10708,Hyderabad,Budget,2,2,1029.2,828.6,6,18,19,0,Fully-Furnished,1,0,1.74,14.17,2.52,5.5,38,6394100,6213
10709,Bangalore,Budget,2,2,753.3,495.3,9,19,8,1,Semi-Furnished,1,0,3.33,19.45,4.13,3.69,35.7,6074366,8064
10710,Hyderabad,Budget,1,2,422.9,315.7,10,15,1,1,Unfurnished,1,1,2.36,36.5,3.77,3.48,66.4,1434363,3392
10711,Pune,Budget,1,1,529.1,372.5,5,17,16,0,Unfurnished,1,1,3.99,22.69,1.91,3.37,31,2212135,4181
10712,Bangalore,Mid,2,2,838.2,576.3,6,13,6,0,Unfurnished,1,0,1.57,11.92,1.94,3.64,50.3,7787498,9291
10713,Mumbai,Budget,2,3,973.2,778.4,16,25,22,0,Unfurnished,1,0,5.43,11.28,4.51,3.66,62.9,11177963,11486
10714,Mumbai,Mid,2,3,962.1,627.7,15,15,10,1,Unfurnished,1,1,3.66,9.39,3.8,1.31,39.3,13881953,14429
10715,Pune,Premium,2,2,826.5,648.2,3,8,11,1,Fully-Furnished,1,1,2.42,0.5,2.21,1.52,19,8992378,10880
10716,Bangalore,Mid,2,2,958.5,624.8,13,18,8,1,Fully-Furnished,1,0,0.39,9.73,1.89,3.3,45.4,8520261,8889
10717,Mumbai,Premium,4,4,1535.5,1231.1,13,16,12,1,Semi-Furnished,1,1,2.8,0.5,2.16,4.21,36.9,32138991,20931
10718,Bangalore,Mid,1,1,514.4,361.7,8,23,13,1,Fully-Furnished,1,1,0.45,12.49,2.17,3.57,33.2,4815957,9362
10719,Nagpur,Mid,3,3,1335.2,1032.3,3,12,3,1,Semi-Furnished,1,1,2.28,16.15,4.39,1.29,37.5,7908171,5923
10720,Hyderabad,Mid,2,2,847.8,720,2,23,5,0,Fully-Furnished,1,0,1.42,21.2,3.44,2.84,39.1,5733105,6762
10721,Pune,Premium,2,2,791.2,588.6,4,12,8,1,Semi-Furnished,1,1,1.32,18.61,3.82,3.21,10.5,8287207,10474
10722,Hyderabad,Premium,1,2,556.8,453.7,3,10,14,1,Semi-Furnished,0,1,2.98,9.31,1.3,1.81,23.6,5320482,9555
10723,Hyderabad,Budget,1,2,467.3,365.6,13,14,7,0,Unfurnished,1,1,3.7,14.42,2.15,3.16,49.1,2039083,4364
10724,Mumbai,Budget,2,2,743.8,622.5,5,9,1,0,Unfurnished,1,0,4.84,14.94,1.94,2.05,76.7,7861456,10569
10725,Bangalore,Premium,3,2,1333.2,1007,12,20,5,0,Semi-Furnished,1,1,0.2,0.5,3.11,0.65,28.9,17636874,13229
10726,Pune,Budget,2,3,895,744.8,15,22,7,1,Semi-Furnished,1,1,4.68,18.66,4.67,3.92,53.2,5547040,6198
10727,Bangalore,Premium,2,3,938.4,743.7,20,20,6,1,Semi-Furnished,1,1,1.76,9.88,2.92,1.04,26.6,10783735,11492
10728,Pune,Budget,3,3,1156.2,831,4,20,15,0,Semi-Furnished,1,1,1.25,11.7,2.9,3.41,54.1,8413268,7277
10729,Mumbai,Mid,2,2,912.7,750,26,28,5,0,Fully-Furnished,1,0,1.76,12.63,3.32,5.91,57.3,12873452,14105
10730,Nagpur,Mid,2,2,819.9,549.9,4,10,8,1,Semi-Furnished,1,1,4.34,18.01,3.75,3.47,29.2,4076982,4973
10731,Nagpur,Mid,2,4,1051.1,703.6,4,8,6,0,Fully-Furnished,1,0,2.4,15.12,1.47,3.51,44.2,5532438,5263
10732,Mumbai,Budget,1,1,525.7,406.2,12,17,7,0,Unfurnished,1,1,2.39,19.22,2.9,4.89,51.9,5670807,10787
10733,Hyderabad,Budget,3,4,1162,819.8,6,11,8,1,Semi-Furnished,1,1,2.2,11.66,4.5,3.82,53.2,7476610,6434
10734,Mumbai,Budget,1,2,371.5,275,15,28,11,1,Semi-Furnished,1,0,0.2,10.99,4.81,2.22,41.5,4486168,12076
10735,Nagpur,Mid,1,2,614.6,463.9,5,7,13,0,Unfurnished,1,1,5.04,17.77,2.63,2.55,52,2214721,3604
10736,Pune,Budget,1,1,560.2,444.8,10,21,15,0,Fully-Furnished,1,1,2.84,17.9,2.92,1.53,53.8,3232867,5771
10737,Nagpur,Premium,3,3,1237.1,859.9,2,6,11,1,Unfurnished,1,1,2.31,12.48,0.37,2.52,26.8,8317425,6723
10738,Mumbai,Premium,2,2,909.7,620.4,11,19,1,1,Fully-Furnished,1,1,2.16,10.81,2.51,2.01,34.5,18276323,20090
10739,Nagpur,Budget,2,3,810.7,593.3,0,3,16,1,Unfurnished,0,1,5.54,24.55,2.52,4.8,57.1,2450689,3023
10740,Nagpur,Mid,3,3,982.1,759.9,16,16,6,0,Semi-Furnished,1,1,7.47,24.71,4.06,5.09,48.2,4452477,4534
10741,Nagpur,Mid,1,1,452.8,330.2,7,10,8,0,Semi-Furnished,1,1,7.14,21.23,2.21,4.35,43.8,1479217,3267
10742,Mumbai,Premium,1,1,534.4,391.2,13,21,13,1,Unfurnished,1,1,1.63,16.52,0.8,2.38,22.9,10766916,20148
10743,Bangalore,Premium,4,5,1429.4,1000.8,7,15,17,1,Semi-Furnished,1,1,2.72,0.5,0.2,2.26,30.8,18322608,12818
10744,Bangalore,Budget,1,1,554.8,468.8,20,23,19,0,Unfurnished,1,1,0.2,23.15,6,2.35,31.2,3106993,5600
10745,Nagpur,Premium,4,4,1861.3,1244.9,4,6,2,1,Unfurnished,1,1,4.71,0.5,1.79,2.19,37.9,14315264,7691
10746,Pune,Mid,2,2,992.2,820.1,8,13,8,1,Semi-Furnished,1,0,2.73,16.3,3.2,3.58,30.7,7609643,7669
10747,Nagpur,Mid,4,5,1926.5,1577.8,3,11,4,1,Fully-Furnished,1,0,3.66,15.66,2.71,0.48,55.3,10924483,5671
10748,Bangalore,Mid,2,2,745.2,628.1,1,19,6,1,Unfurnished,1,1,2.99,17.07,2.56,1.92,47.6,5880871,7892
10749,Nagpur,Premium,4,3,1446.9,1078.4,1,12,6,1,Unfurnished,1,0,3.89,23.84,0.21,3.37,17.7,9436642,6522
10750,Nagpur,Budget,1,1,601,461.7,3,7,5,0,Unfurnished,1,0,1.61,24.83,5.27,4.24,82,1701545,2831
10751,Mumbai,Budget,2,2,727.1,562.4,12,15,10,0,Unfurnished,1,0,2.56,15.94,2.48,2.51,63.2,8940743,12296
10752,Nagpur,Mid,2,2,905.2,680.9,5,7,7,1,Semi-Furnished,1,1,2.93,5.85,5.43,3.37,30.1,6001168,6630
10753,Pune,Mid,3,3,1267.3,869.6,17,22,5,1,Semi-Furnished,1,0,2.73,8.35,2.83,1.38,56.4,10918775,8616
10754,Nagpur,Budget,2,2,1064.1,782.9,2,8,19,1,Unfurnished,1,0,2.07,12.88,4.07,2.55,49.3,4391032,4127
10755,Mumbai,Premium,4,4,1927.7,1391.5,1,23,1,0,Unfurnished,1,1,0.2,13.38,3.27,1.61,34.7,36685008,19030
10756,Bangalore,Mid,3,3,1420.5,1150.7,10,29,16,1,Unfurnished,1,1,0.2,22.27,2.82,4.66,48.3,13459737,9475
10757,Mumbai,Premium,2,2,994.7,651.3,20,22,1,1,Semi-Furnished,0,1,2.79,10.41,1.4,3.51,38,19102479,19204
10758,Hyderabad,Premium,4,4,1811.8,1191.7,8,14,1,0,Fully-Furnished,1,1,0.2,1.73,1.96,2.88,22.8,19836069,10948
10759,Mumbai,Budget,3,3,1049.8,701.4,4,18,10,0,Unfurnished,1,1,3.54,11.79,6.47,4.42,42.7,13843830,13187
10760,Bangalore,Mid,2,1,916.2,662.1,11,14,12,1,Semi-Furnished,0,1,1.83,16.6,1.43,3.37,45.3,7490744,8176
10761,Pune,Premium,1,1,634.3,449.3,4,10,8,1,Semi-Furnished,1,1,0.92,15.09,2.73,3.27,10.5,6694965,10555
10762,Pune,Budget,2,3,895.9,630.1,16,16,21,1,Unfurnished,1,0,0.2,25.97,5.43,1.42,59.1,4743280,5294
10763,Mumbai,Mid,2,1,933.3,643.5,11,17,15,0,Unfurnished,1,1,4.82,20.11,3.97,5.13,32.5,14129415,15139
10764,Pune,Premium,2,2,851.9,711.2,1,4,9,1,Fully-Furnished,0,1,0.2,10.01,0.41,1.11,33.6,9656378,11335
10765,Pune,Mid,2,2,964.8,663.2,6,7,6,0,Unfurnished,1,0,0.2,6.32,3.16,6.23,35.1,8763307,9083
10766,Mumbai,Mid,4,5,1820.9,1455,4,15,12,0,Semi-Furnished,1,0,2.41,18.6,3.02,3.58,33.9,28323737,15555
10767,Nagpur,Budget,3,3,1041.1,743.8,0,10,11,1,Unfurnished,1,0,1.76,19.7,4.87,3.97,46.9,4185531,4020
10768,Hyderabad,Mid,1,1,544.6,361.4,6,13,7,1,Unfurnished,1,0,2.2,7.5,3,5.34,40.4,4079848,7491
10769,Hyderabad,Mid,2,2,917.8,700.3,14,22,7,1,Fully-Furnished,1,0,1.81,13.02,3.3,2.69,44.6,6838793,7451
10770,Hyderabad,Mid,2,2,907.6,664.2,8,13,0,0,Unfurnished,0,1,1.97,20.22,2.13,3.3,50.3,5830959,6425
10771,Pune,Mid,2,2,954.7,685.5,10,16,18,1,Fully-Furnished,1,0,2.38,14.39,4.41,1.33,47.3,8402809,8802
10772,Hyderabad,Budget,1,2,580.9,395.2,2,17,14,0,Fully-Furnished,1,0,0.2,24.88,3.17,6.32,48.1,2616955,4505
10773,Mumbai,Budget,2,3,981.3,730.2,3,20,14,0,Semi-Furnished,1,1,2.45,21.83,4.94,4.08,55,12300885,12535
10774,Bangalore,Mid,1,1,500.9,403.8,11,17,9,1,Fully-Furnished,1,1,0.2,7.7,4.42,2.21,48.6,4619005,9221
10775,Nagpur,Mid,2,1,979.1,705.2,0,3,1,0,Unfurnished,1,1,4.76,24.3,1.28,1.53,42.3,4069304,4156
10776,Mumbai,Mid,2,2,771.2,509.3,10,20,6,1,Unfurnished,1,0,4.3,16.59,2.32,3.71,56.3,11731416,15212
10777,Nagpur,Mid,1,2,377.9,299.5,0,8,8,1,Semi-Furnished,1,1,6.58,17.96,0.37,4.3,36.4,1551281,4105
10778,Mumbai,Mid,3,4,1396,997.4,12,28,5,1,Semi-Furnished,1,1,3.39,22.61,6.85,2.3,49.8,23405376,16766
10779,Pune,Premium,1,2,543.9,424.8,6,11,11,1,Fully-Furnished,1,0,3.17,0.5,1.75,1.18,28.9,7089201,13034
10780,Nagpur,Mid,1,1,513.2,382.3,8,16,21,0,Semi-Furnished,1,1,3.25,13.66,1.39,1.99,56.9,2069132,4032
10781,Mumbai,Budget,2,1,811.1,635.8,3,26,18,0,Semi-Furnished,1,0,1.15,9.13,3.22,4.17,47.2,10183096,12555
10782,Nagpur,Mid,3,3,1551.9,1130,2,17,12,0,Semi-Furnished,1,0,3.46,14.06,0.2,3.81,37.9,7545481,4862
10783,Nagpur,Mid,2,2,856.4,712.5,1,9,22,0,Unfurnished,1,1,3.35,18.83,5.9,2.51,43.8,3682902,4300
10784,Mumbai,Budget,2,2,1097.3,932.7,12,24,6,0,Unfurnished,1,1,0.2,16.5,4.69,2.53,41.6,12324146,11231
10785,Nagpur,Budget,1,1,604.9,501.6,6,24,11,1,Unfurnished,1,0,4.15,5.16,4.7,7.14,48.9,2434220,4024
10786,Nagpur,Mid,3,3,1150.5,749.2,1,8,17,0,Fully-Furnished,1,0,6.45,5.99,1.98,2.41,30.4,6863024,5965
10787,Bangalore,Budget,2,3,871.4,595.5,14,20,20,0,Semi-Furnished,1,0,2.5,23.09,3.69,3.88,59.3,5292710,6074
10788,Hyderabad,Premium,4,4,1610.6,1272.5,9,11,14,1,Unfurnished,1,1,2.46,13.13,3.75,0.81,38.5,14940900,9277
10789,Hyderabad,Mid,2,3,699.8,558.1,0,11,10,1,Fully-Furnished,1,1,0.4,11.41,3.16,0.3,65.5,5779372,8259
10790,Mumbai,Budget,2,4,750.2,575.5,0,18,12,1,Semi-Furnished,1,0,0.2,25.23,4.97,0.93,72.4,7793012,10388
10791,Hyderabad,Mid,2,1,813.7,544.1,14,14,9,1,Unfurnished,1,1,3.41,6.65,3.32,5.09,46.6,6065620,7454
10792,Pune,Mid,3,4,1037.7,704.6,9,14,9,1,Unfurnished,1,1,0.36,5.03,1.81,3.27,40.8,9653641,9303
10793,Pune,Budget,1,1,554,378.3,13,15,22,1,Fully-Furnished,1,0,3.02,22.85,4.2,3.97,51.3,2922554,5275
10794,Mumbai,Mid,3,4,1386.5,1170.4,5,18,9,0,Unfurnished,1,0,0.64,10.35,1.77,4.46,34.4,19488583,14056
10795,Bangalore,Mid,2,3,774.5,588.6,1,10,16,0,Fully-Furnished,1,1,3.79,11.32,2.72,5.1,45,7590991,9801
10796,Hyderabad,Mid,2,3,723.6,523.4,8,17,11,0,Unfurnished,1,0,3.89,7.08,2.94,4.1,30.3,5557531,7680
10797,Pune,Mid,2,2,771.3,515.1,5,11,7,1,Fully-Furnished,1,1,0.2,14.83,0.2,1.97,56.3,6699332,8686
10798,Pune,Premium,3,3,1474.9,997.7,1,15,4,1,Semi-Furnished,1,1,0.2,6.89,1.82,2.5,15.4,15540533,10537
10799,Mumbai,Mid,3,3,1210.8,819.8,10,20,5,1,Unfurnished,1,1,4.27,3.38,1.98,2.77,32.5,18240536,15065
10800,Bangalore,Premium,3,4,1502.2,1130.6,1,16,1,1,Semi-Furnished,1,0,2.41,10.03,0.2,0.3,36.9,16562783,11026
10801,Bangalore,Mid,2,2,995.5,741.1,4,21,1,1,Semi-Furnished,1,1,3.65,5.13,2.76,2.71,40,9200817,9242
10802,Mumbai,Premium,4,4,1570,1050.1,10,16,7,1,Semi-Furnished,1,1,2.74,13.88,2.31,1.51,18.3,31269270,19917
10803,Pune,Premium,3,4,1235.9,852.2,9,15,3,1,Fully-Furnished,1,1,0.2,0.5,1.59,2.53,39.3,15932676,12892
10804,Pune,Premium,2,2,872.9,662.7,13,15,14,1,Fully-Furnished,1,1,5.62,15.57,2.86,3.32,36.9,9869103,11306
10805,Pune,Mid,1,1,544.8,398.3,19,19,17,0,Fully-Furnished,1,0,0.38,13.15,3.75,2.18,37.9,3889698,7140
10806,Bangalore,Premium,1,2,537.7,366.9,0,14,2,1,Semi-Furnished,0,0,2.1,4.21,1.77,2.09,20.9,6773969,12598
10807,Mumbai,Premium,4,4,1709.3,1148.9,5,18,25,1,Fully-Furnished,1,1,2.54,13.77,2.06,1.39,23.3,32504311,19016
10808,Hyderabad,Premium,5,5,2084.9,1370.4,11,15,11,1,Semi-Furnished,1,1,0.2,11.28,3.13,0.3,21.7,19614047,9408
10809,Hyderabad,Mid,3,4,1389.5,1047.5,10,19,8,0,Unfurnished,0,1,6.03,6.93,3.34,2.82,48.3,9879788,7110
10810,Hyderabad,Budget,2,3,910.6,711.1,1,6,6,0,Semi-Furnished,0,0,0.74,19.66,4.83,2.38,63.9,4640086,5096
10811,Mumbai,Budget,2,2,899,621.5,1,20,4,1,Fully-Furnished,1,0,5.77,20.13,4.21,4.85,67.7,11152973,12406
10812,Mumbai,Mid,2,2,997.4,718,5,10,9,0,Semi-Furnished,1,1,1.32,18.46,2.67,5.61,49,15231435,15271
10813,Pune,Mid,3,3,1231.5,821.5,6,14,8,1,Unfurnished,1,1,0.2,15.34,4.94,4.06,38,10020601,8137
10814,Bangalore,Premium,5,5,2139.2,1491.8,10,17,3,0,Unfurnished,1,1,2.04,6.83,4.34,3.98,14.8,28353287,13254
10815,Mumbai,Budget,1,2,591.7,448.7,2,18,0,0,Semi-Furnished,1,0,1.56,17.58,5.38,2.3,56.8,6103379,10315
10816,Mumbai,Mid,1,2,509.3,355.9,3,9,0,1,Fully-Furnished,1,0,0.2,5.69,4.09,1.73,37.2,9092416,17853
10817,Mumbai,Mid,2,2,987.7,679.8,15,17,10,1,Semi-Furnished,1,0,0.2,17.91,4.93,4.18,55.9,13705294,13876
10818,Mumbai,Premium,2,2,936.1,786.8,7,16,9,1,Unfurnished,1,0,2.48,5.44,3.27,5.02,33,16701166,17841
10819,Nagpur,Mid,1,2,601.7,398.6,8,12,10,1,Unfurnished,1,1,2.57,8.7,1.77,3.51,33,2986418,4963
10820,Mumbai,Premium,1,1,619.8,418.7,25,25,11,1,Fully-Furnished,1,1,2.46,10.77,1.1,1.88,32,10818425,17455
10821,Nagpur,Mid,2,3,995.1,666.8,6,8,9,1,Unfurnished,1,0,4.39,14.08,1.88,0.87,46.8,5089957,5115
10822,Pune,Premium,2,2,907,647.1,15,16,6,1,Semi-Furnished,1,0,2.16,7.21,1.11,2.66,32,9976800,11000
10823,Mumbai,Mid,4,6,1756.7,1248.6,15,16,11,0,Unfurnished,1,0,2.71,18.04,3.08,5.45,50.8,25193506,14341
10824,Nagpur,Mid,2,2,810.8,680.2,2,4,8,1,Fully-Furnished,0,1,3.01,14.04,3.42,3.25,57.4,4499218,5549
10825,Hyderabad,Budget,2,3,912.2,693.1,0,8,8,0,Unfurnished,1,0,1.8,21.38,4.18,5.14,43.2,5038864,5524
10826,Nagpur,Budget,2,1,1120.5,911.8,8,17,12,0,Unfurnished,1,1,8.31,15.62,4.54,2.01,48.1,4050094,3615
10827,Bangalore,Mid,2,2,877.7,738.9,20,20,2,0,Unfurnished,1,1,0.2,18.32,0.2,3.65,33.4,7766120,8848
10828,Nagpur,Mid,1,1,446,377.7,8,12,6,1,Fully-Furnished,1,0,3.7,8.57,4.17,3.96,46.5,2319569,5201
10829,Nagpur,Budget,1,1,493,404.7,6,20,19,0,Unfurnished,1,0,2.73,19.31,4.42,1.3,69.4,1539440,3123
10830,Mumbai,Budget,2,2,844.3,597.3,13,19,13,0,Semi-Furnished,1,0,0.2,16.48,5.47,2.61,59.2,10531981,12474
10831,Nagpur,Budget,2,1,814.6,679.7,15,16,10,1,Unfurnished,0,0,5.46,25.5,4.34,5.11,56.4,2028230,2490
10832,Bangalore,Mid,4,5,1351.3,1024,0,19,9,1,Semi-Furnished,1,1,0.2,14.36,3.27,2.58,62.2,13355602,9884
10833,Hyderabad,Mid,1,2,548.9,447.3,5,7,19,0,Unfurnished,1,0,2.59,10.98,0.2,3.98,44.6,3216508,5860
10834,Mumbai,Premium,3,4,1455.4,1119.4,7,20,9,1,Semi-Furnished,1,0,0.2,12.42,2.9,0.3,24.7,30412065,20896
10835,Mumbai,Premium,2,3,924.8,650.8,8,18,3,0,Semi-Furnished,1,1,3.38,9.52,2.75,3.01,22.5,19389299,20966
10836,Bangalore,Premium,1,1,576.3,385.6,5,17,11,1,Fully-Furnished,1,1,2.13,4.84,1.63,1.66,5,7450207,12928
10837,Mumbai,Premium,1,2,596.4,413,18,18,2,1,Fully-Furnished,1,0,3.84,0.65,1.87,1.38,22,11895117,19945
10838,Mumbai,Premium,2,3,784.6,618.3,2,19,9,0,Semi-Furnished,1,1,1.5,3.22,0.53,0.3,10.4,14357535,18299
10839,Hyderabad,Budget,2,2,788.6,646.9,3,7,18,1,Unfurnished,1,0,3.78,10.03,2.98,4.45,53.9,4373891,5546
10840,Pune,Mid,3,3,1425,1205.7,0,19,10,0,Unfurnished,1,0,0.2,18.68,3.23,3.08,22.3,12540210,8800
10841,Pune,Mid,2,3,980.2,782.6,7,9,23,1,Unfurnished,1,0,0.2,16.09,4.17,3.74,35.9,8128552,8293
10842,Pune,Budget,1,1,584.4,464.7,19,21,7,0,Fully-Furnished,1,1,2,30.33,5.88,4.6,59.2,2499742,4277
10843,Mumbai,Budget,2,3,1070.1,905,19,21,13,0,Semi-Furnished,1,1,3.73,14.59,5.18,0.96,59.8,13030486,12177
10844,Bangalore,Premium,3,3,1362.8,1107.3,9,10,8,1,Semi-Furnished,1,0,1.31,8.3,3.5,0.3,35.7,17577542,12898
10845,Mumbai,Budget,2,2,771.7,616.2,19,21,7,1,Unfurnished,1,1,0.44,6.37,3.29,1.39,34,9540833,12363
10846,Bangalore,Mid,3,3,1368,994.8,13,21,12,0,Semi-Furnished,1,1,3.51,14.54,5.17,2.51,39.5,13071012,9555
10847,Pune,Premium,1,1,520.9,361.3,5,10,7,0,Fully-Furnished,0,1,0.89,0.5,1.55,3.2,37,6086534,11685
10848,Bangalore,Budget,1,2,397.3,270.7,13,17,6,0,Semi-Furnished,1,1,0.2,12.76,3.61,3.38,76.5,2565929,6458
10849,Bangalore,Premium,4,4,1708.6,1153.6,16,20,13,1,Fully-Furnished,1,1,5.25,6.23,1.32,1.67,21.7,23268707,13619
10850,Hyderabad,Mid,1,1,500.6,330.7,8,18,11,1,Unfurnished,1,1,1.38,12.83,3.33,4.74,28.5,3534192,7060
10851,Bangalore,Budget,2,1,944.5,652.7,10,15,14,0,Semi-Furnished,1,0,0.2,16.84,3.26,3.63,60.4,6198498,6563
10852,Hyderabad,Mid,1,1,481.7,406.3,7,8,5,1,Semi-Furnished,1,1,5.21,18.25,3.52,1.9,49.7,3023633,6277
10853,Mumbai,Premium,1,1,634,447.3,7,14,7,0,Fully-Furnished,1,1,1.47,7.3,1.99,3.11,30.8,11319105,17853
10854,Hyderabad,Mid,1,1,412.1,342.1,8,10,4,0,Semi-Furnished,1,0,0.2,11.3,3.55,5.41,46.3,2399721,5823
10855,Mumbai,Budget,2,2,953.4,743.6,3,13,0,1,Unfurnished,1,1,0.2,20.36,4.59,7.6,40.9,10793948,11322
10856,Bangalore,Budget,1,1,553.8,453.9,1,24,3,1,Unfurnished,1,0,2.7,17.77,3.16,4.6,52.5,3089135,5578
10857,Nagpur,Mid,3,3,1299.5,1063,9,9,11,1,Semi-Furnished,1,1,3.53,10.62,1.32,2.43,46.9,7058029,5431
10858,Bangalore,Budget,3,4,1111.3,875.5,19,24,20,0,Semi-Furnished,1,0,2.62,19.57,4.62,3.53,43.9,7812353,7030
10859,Mumbai,Budget,2,2,854.5,708.8,7,15,13,0,Unfurnished,1,1,2.6,27.56,3.67,3.83,45.2,9294713,10877
10860,Bangalore,Mid,3,3,1227,920.2,11,24,8,1,Semi-Furnished,1,1,0.43,19.57,2.31,2.87,34.8,11673647,9514
10861,Bangalore,Budget,2,2,998,814.9,9,21,17,1,Unfurnished,1,0,0.22,35.17,1.45,2.89,58.4,6129832,6142
10862,Nagpur,Mid,4,4,1872.2,1335,1,4,17,0,Semi-Furnished,1,1,5.31,20.73,2.47,3.11,42.2,10745919,5740
10863,Mumbai,Premium,3,3,1196.5,965.1,13,13,12,1,Fully-Furnished,1,1,3.28,2.77,1.8,3.81,20.2,25162667,21030
10864,Bangalore,Budget,2,2,846.1,694.8,7,13,15,0,Fully-Furnished,1,0,2.23,18.52,2.13,4.7,62.9,5998106,7089
10865,Bangalore,Premium,2,2,799.8,645.4,2,14,7,1,Semi-Furnished,1,1,0.81,9.99,2.01,1.76,14.8,9655273,12072
10866,Pune,Mid,4,5,1794.8,1344.8,3,11,25,0,Semi-Furnished,1,1,0.2,12.41,1.39,4.54,42,15810358,8809
10867,Mumbai,Budget,3,3,1185.6,934.9,11,20,8,0,Unfurnished,1,0,0.2,10.47,5.3,5.09,40.6,16005752,13500
10868,Pune,Mid,3,4,1169.3,938.5,1,20,7,1,Unfurnished,1,1,0.2,16.49,1.38,0.39,38.1,9958036,8516
10869,Nagpur,Mid,1,1,512.3,422.9,0,13,8,0,Unfurnished,0,1,4.72,21.78,4.96,2.17,37.5,1568480,3062
10870,Pune,Mid,3,3,1263.5,878.7,7,15,8,1,Semi-Furnished,1,0,3.77,16.26,5,2.11,41.9,10257218,8118
10871,Mumbai,Budget,2,3,952.8,725,5,20,2,0,Unfurnished,1,0,1.25,18.25,3.48,3.72,41,11571637,12145
10872,Mumbai,Premium,4,3,2111.4,1634.3,8,20,3,1,Semi-Furnished,1,1,3.1,11.33,1.5,3.88,36.3,37956819,17977
10873,Hyderabad,Budget,3,3,1256.5,945.7,9,12,8,0,Semi-Furnished,1,1,1.73,8.16,2.1,2.86,55.4,7529296,5992
10874,Mumbai,Mid,2,3,1006.3,730.9,15,15,4,0,Unfurnished,1,1,1.46,18.06,3.18,5.09,38.9,15052366,14958
10875,Pune,Premium,2,2,1058.5,889.7,9,10,6,1,Unfurnished,1,1,4.23,9.82,1.37,2.09,34.5,10470801,9892
10876,Hyderabad,Premium,2,2,766.1,526.5,11,16,7,1,Fully-Furnished,1,1,0.2,8.08,2.16,2.71,5.8,8008806,10454
10877,Bangalore,Premium,3,4,1195.5,810.3,14,16,4,1,Semi-Furnished,1,0,0.2,10.55,2.55,6.18,18.7,16099962,13467
10878,Pune,Premium,1,1,503.9,365.6,8,12,5,0,Fully-Furnished,1,1,0.2,11.69,2.08,1.49,31.6,5314163,10546
10879,Pune,Mid,2,2,781.8,604.9,5,9,14,1,Fully-Furnished,1,1,0.43,2.11,0.52,1.4,63.8,6813268,8715
10880,Mumbai,Mid,4,5,1995.5,1376.8,10,18,5,0,Fully-Furnished,1,1,2.9,20.15,5.08,3.7,61.1,30377618,15223
10881,Mumbai,Mid,2,3,839.9,593.4,0,16,6,0,Unfurnished,1,0,0.95,21.09,1.84,1.11,54.8,11177861,13309
10882,Pune,Mid,2,2,836.7,680.9,5,15,15,1,Fully-Furnished,1,1,1.74,28.9,3.57,2.87,50.9,6069940,7255
10883,Hyderabad,Mid,2,3,901.5,604,6,10,8,0,Semi-Furnished,1,0,2.17,20.34,4.01,4.84,31.5,5983634,6637
10884,Hyderabad,Premium,1,1,571.4,390.8,2,11,10,1,Fully-Furnished,1,1,1.13,7.12,0.98,1.96,34,5629079,9851
10885,Pune,Premium,2,3,984.7,828.7,1,8,7,1,Fully-Furnished,1,0,0.2,0.5,2.12,0.6,39.2,11282023,11457
10886,Pune,Budget,2,2,1173,853.2,6,10,8,0,Semi-Furnished,1,1,5.05,18.51,4.04,2.94,71.3,7388542,6299
10887,Mumbai,Premium,4,4,1607.2,1167.3,2,3,14,1,Semi-Furnished,0,1,3.87,0.5,4.31,0.94,22.5,31629306,19680
10888,Hyderabad,Mid,3,3,1093.5,743,3,18,9,1,Semi-Furnished,1,1,1.11,8.78,0.75,4.98,31.7,9150211,8368
10889,Pune,Mid,2,2,716.7,558.1,6,20,3,0,Unfurnished,1,0,2.61,12.33,4.99,5.02,36,5938568,8286
10890,Nagpur,Mid,2,2,807,666.4,1,3,9,0,Unfurnished,0,0,3.82,10.91,1.9,1.99,34.4,3741590,4636
10891,Bangalore,Premium,4,3,1494.1,1223.5,3,16,9,1,Unfurnished,1,1,6.12,7.34,1.39,3.48,38.2,17786118,11904
10892,Mumbai,Budget,1,2,516.3,404.3,16,22,4,0,Semi-Furnished,1,1,4.48,24.69,2.9,4.38,54.5,5508058,10668
10893,Hyderabad,Premium,2,2,950.8,706.8,4,7,1,1,Fully-Furnished,1,1,0.2,5.88,2.76,1.57,39.5,9288398,9769
10894,Pune,Mid,2,2,888.5,598.5,7,8,16,1,Unfurnished,1,1,2.3,22.19,0.79,3.74,26.7,7086768,7976
10895,Pune,Budget,1,2,580.9,461.2,2,15,11,0,Semi-Furnished,1,0,1.5,17.05,1.27,3.98,55.5,2813000,4842
10896,Pune,Premium,3,3,1258.3,851,6,18,11,1,Unfurnished,1,0,0.27,10.36,2.63,0.3,29.2,13934813,11074
10897,Nagpur,Mid,2,2,840.6,657.4,8,17,5,1,Unfurnished,1,1,4.21,15.09,3,4.34,31.5,4763046,5666
10898,Hyderabad,Budget,2,3,815.6,685.1,3,8,9,1,Semi-Furnished,1,1,0.2,20.2,4.05,5.57,58.1,5025013,6161
10899,Nagpur,Budget,1,1,578.3,457.9,7,10,10,0,Semi-Furnished,1,0,3.87,12.03,5.04,1.76,52.3,1946813,3366
